,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
0,Petit Biscuit,Parachute,1.0,2XZn85D188f2bGdV3zmmrF,Parachute,spotify:track:2XZn85D188f2bGdV3zmmrF,0.303,0.532,0.477,0.0,0.13,-10.811,0.0812,81.012,0.515,55.0
1,Petit Biscuit,Parachute,2.0,5D246C2tLKCTeZgcsRfvcA,Burnin,spotify:track:5D246C2tLKCTeZgcsRfvcA,0.044,0.846,0.554,0.000367,0.0797,-8.753,0.0559,113.968,0.784,66.0
2,Petit Biscuit,Parachute,3.0,6QyXAcERauW27QwlxjDvww,Pick Your Battles,spotify:track:6QyXAcERauW27QwlxjDvww,0.0335,0.693,0.683,0.12,0.169,-9.74,0.0454,123.951,0.193,59.0
3,Petit Biscuit,Parachute,4.0,0wUGuObNCcyTSk0IkksyqI,Take Cover,spotify:track:0wUGuObNCcyTSk0IkksyqI,0.276,0.637,0.413,0.00403,0.0969,-13.586,0.136,92.947,0.119,50.0
4,Petit Biscuit,Parachute,5.0,2rDatO6FnEueGcIwD13WeN,Constellation,spotify:track:2rDatO6FnEueGcIwD13WeN,0.143,0.466,0.403,0.00405,0.123,-9.43,0.0371,66.535,0.117,50.0
5,Petit Biscuit,Parachute,6.0,6fagtLLzqZTaGcYcSa5qeA,Drivin Thru the Night,spotify:track:6fagtLLzqZTaGcYcSa5qeA,0.655,0.546,0.586,0.0222,0.0931,-9.319,0.358,123.963,0.384,53.0
6,Petit Biscuit,Parachute,7.0,41sHJRyvhs5thAUFVuG8Ui,Gwana,spotify:track:41sHJRyvhs5thAUFVuG8Ui,0.398,0.624,0.414,0.245,0.164,-12.805,0.0735,125.081,0.185,50.0
7,Petit Biscuit,Parachute,8.0,4aNNFLoRfSOMHeYQXidsXL,I Leave Again,spotify:track:4aNNFLoRfSOMHeYQXidsXL,0.465,0.724,0.476,0.0451,0.0964,-13.832,0.0555,124.006,0.11,64.0
8,Petit Biscuit,Parachute,9.0,382JSV4u3TvnoVcj1jdPt6,Hang On,spotify:track:382JSV4u3TvnoVcj1jdPt6,0.289,0.54,0.421,6.08e-05,0.0941,-11.89,0.132,118.119,0.0386,50.0
9,Petit Biscuit,We Were Young (The Playlist),1.0,63U0o6K3G7waMPX9aZuH3p,We Were Young,spotify:track:63U0o6K3G7waMPX9aZuH3p,0.259,0.738,0.54,0.0,0.114,-6.915,0.155,100.064,0.333,53.0
10,Petit Biscuit,We Were Young (The Playlist),2.0,2fK1bIVZ18vgUKlOxSP5wN,Waterfall,spotify:track:2fK1bIVZ18vgUKlOxSP5wN,0.492,0.682,0.576,0.0399,0.0933,-8.55,0.0883,119.015,0.215,36.0
11,Petit Biscuit,We Were Young (The Playlist),3.0,1xWH7lhR9YSWRyhKgvARfv,Sunset Lover,spotify:track:1xWH7lhR9YSWRyhKgvARfv,0.729,0.783,0.467,0.809,0.109,-9.474,0.0503,90.838,0.236,39.0
12,Petit Biscuit,We Were Young (The Playlist),4.0,2WTSRTSIsX2Sa4PBFAlhyb,Problems,spotify:track:2WTSRTSIsX2Sa4PBFAlhyb,0.571,0.802,0.371,3.82e-06,0.108,-9.087,0.131,113.951,0.263,36.0
13,Petit Biscuit,We Were Young (The Playlist),5.0,6Mcss1vH0wecVqPznrlQH6,Wide Awake,spotify:track:6Mcss1vH0wecVqPznrlQH6,0.129,0.484,0.624,0.0317,0.0927,-8.75,0.178,148.589,0.124,38.0
14,Petit Biscuit,We Were Young (The Playlist),6.0,7tngpifnKAP6zF28jj5h3X,Oceans,spotify:track:7tngpifnKAP6zF28jj5h3X,0.0859,0.649,0.524,0.0,0.149,-7.351,0.0443,98.147,0.395,35.0
15,Petit Biscuit,We Were Young (The Playlist),7.0,1VJAmSg6QBnfNjwhe4Q6RX,We Were Young (DROELOE Remix),spotify:track:1VJAmSg6QBnfNjwhe4Q6RX,0.0454,0.771,0.668,0.00629,0.11,-6.393,0.0677,116.01,0.338,41.0
16,Petit Biscuit,We Were Young (The Playlist),8.0,1X3jPy56S62Bc3p97OJPAH,You,spotify:track:1X3jPy56S62Bc3p97OJPAH,0.949,0.57,0.339,0.924,0.0968,-13.549,0.0645,162.387,0.487,58.0
17,Petit Biscuit,We Were Young (The Playlist),9.0,67rc7VmaiZg3AoEhih9Osm,Memories,spotify:track:67rc7VmaiZg3AoEhih9Osm,0.644,0.881,0.644,0.409,0.116,-7.134,0.103,110.026,0.536,52.0
18,Petit Biscuit,We Were Young (The Playlist),10.0,7dF4sXP1ISIharu35gQ86k,Jungle,spotify:track:7dF4sXP1ISIharu35gQ86k,0.302,0.363,0.655,0.0679,0.103,-6.582,0.0769,171.664,0.0581,39.0
19,Petit Biscuit,We Were Young (The Playlist),11.0,5b62hMB57JUFRqcZsdiebb,Iceland,spotify:track:5b62hMB57JUFRqcZsdiebb,0.332,0.81,0.765,0.0,0.0677,-5.995,0.106,121.985,0.0394,35.0
20,Petit Biscuit,We Were Young (The Playlist),12.0,5rp2rxduooC2NWfUkaw2FO,Beam,spotify:track:5rp2rxduooC2NWfUkaw2FO,0.223,0.548,0.583,0.00116,0.129,-6.406,0.0565,92.882,0.162,32.0
21,Petit Biscuit,We Were Young (The Playlist),13.0,2GMNoTLGltJnIeOTgBb2dz,Wake Up,spotify:track:2GMNoTLGltJnIeOTgBb2dz,0.128,0.58,0.571,6.17e-06,0.0789,-6.933,0.0908,91.069,0.358,33.0
22,Petit Biscuit,We Were Young (The Playlist),14.0,4St0HSmeqbId4bcriS3g0R,Suffer,spotify:track:4St0HSmeqbId4bcriS3g0R,0.0262,0.562,0.606,0.0125,0.166,-6.334,0.0999,97.023,0.292,45.0
23,Petit Biscuit,We Were Young (The Playlist),15.0,3GQo4esPBdAwcnqGgIMMAS,The End,spotify:track:3GQo4esPBdAwcnqGgIMMAS,0.0372,0.451,0.482,0.00843,0.0798,-9.263,0.252,146.837,0.0976,31.0
24,Petit Biscuit,Presence,1.0,6I1ijupAkKjFajscMgH95y,Creation Comes Alive,spotify:track:6I1ijupAkKjFajscMgH95y,0.501,0.295,0.68,3.21e-05,0.103,-7.939,0.0546,197.928,0.0378,45.0
25,Petit Biscuit,Presence,2.0,7wKzj1b8YKPuZELfVDz708,Problems,spotify:track:7wKzj1b8YKPuZELfVDz708,0.571,0.802,0.371,3.82e-06,0.108,-9.087,0.131,113.951,0.263,60.0
26,Petit Biscuit,Presence,3.0,4dWJPtVSLHQkAFsGHPTGPp,Follow Me,spotify:track:4dWJPtVSLHQkAFsGHPTGPp,0.683,0.338,0.359,0.114,0.142,-10.954,0.0619,80.318,0.0396,49.0
27,Petit Biscuit,Presence,4.0,7wUlXpbFSTtBQZabNd5i5o,Beam,spotify:track:7wUlXpbFSTtBQZabNd5i5o,0.223,0.548,0.583,0.00116,0.129,-6.406,0.0565,92.882,0.162,51.0
28,Petit Biscuit,Presence,5.0,1fQz2lBHx2iLaEGCxAKPmj,Break Up,spotify:track:1fQz2lBHx2iLaEGCxAKPmj,0.174,0.514,0.389,0.838,0.0803,-10.087,0.268,180.298,0.0371,45.0
29,Petit Biscuit,Presence,6.0,6Fr50AXBWr8ki9EluTMPWl,Gravitation,spotify:track:6Fr50AXBWr8ki9EluTMPWl,0.0148,0.573,0.589,0.27,0.0979,-10.465,0.0677,119.874,0.04,48.0
30,Petit Biscuit,Presence,7.0,78JcyB3lGWdEuF1enDDsFT,On the Road,spotify:track:78JcyB3lGWdEuF1enDDsFT,0.269,0.645,0.587,0.0152,0.369,-8.203,0.0546,120.961,0.147,45.0
31,Petit Biscuit,Presence,8.0,0JgWQReWTanfrbT9FRJ7Jj,Wake Up,spotify:track:0JgWQReWTanfrbT9FRJ7Jj,0.128,0.58,0.571,6.17e-06,0.0789,-6.933,0.0908,91.069,0.358,48.0
32,Petit Biscuit,Presence,9.0,2IeIhWrTyV9h0gBqIL3hh7,Presence,spotify:track:2IeIhWrTyV9h0gBqIL3hh7,0.0355,0.748,0.438,0.884,0.17,-10.815,0.0744,120.97,0.04,45.0
33,Petit Biscuit,Presence,10.0,4naawD2rpt8Q0Jlmzzfru4,Oceans,spotify:track:4naawD2rpt8Q0Jlmzzfru4,0.0859,0.649,0.524,0.0,0.149,-7.351,0.0443,98.147,0.395,41.0
34,Petit Biscuit,Presence,11.0,0jWYIVQ6q5ixWpdUYpcEeh,Waterfall,spotify:track:0jWYIVQ6q5ixWpdUYpcEeh,0.467,0.682,0.624,0.0261,0.0886,-7.551,0.0772,119.076,0.202,52.0
35,Petit Biscuit,Presence,12.0,3WRQUvzRvBDr4AxMWhXc5E,Sunset Lover,spotify:track:3WRQUvzRvBDr4AxMWhXc5E,0.669,0.785,0.525,0.439,0.114,-7.556,0.042,90.853,0.251,72.0
36,Petit Biscuit,Presence,13.0,3WCprEk7Se2cRukiOYzBVe,Forever Being,spotify:track:3WCprEk7Se2cRukiOYzBVe,0.108,0.538,0.592,0.0179,0.0818,-9.306,0.0532,91.037,0.209,47.0
37,Petit Biscuit,Presence,14.0,1HYG1VZ9AkBH923wHsU5hT,The End,spotify:track:1HYG1VZ9AkBH923wHsU5hT,0.0372,0.451,0.482,0.00843,0.0798,-9.263,0.252,146.837,0.0976,43.0
0,Koba LaD,Détail,1.0,5ph6a0ePNutuCfE2Blep0P,En gros,spotify:track:5ph6a0ePNutuCfE2Blep0P,0.44,0.593,0.579,1.29e-06,0.223,-7.327,0.0523,146.006,0.444,62.0
1,Koba LaD,Détail,2.0,6XmX5N77W98RkZThMYMWQ8,Dans l’avion,spotify:track:6XmX5N77W98RkZThMYMWQ8,0.21,0.812,0.634,0.0,0.0593,-7.012,0.322,127.974,0.706,62.0
2,Koba LaD,Détail,3.0,6S5zBMqjRM4Ysr8hsV7G1Z,Pas de reine,spotify:track:6S5zBMqjRM4Ysr8hsV7G1Z,0.167,0.819,0.705,0.0,0.104,-6.56,0.126,127.922,0.663,68.0
3,Koba LaD,Détail,4.0,6RyjUJ96H5v9OsnOANc9vO,Chambre d’hotel,spotify:track:6RyjUJ96H5v9OsnOANc9vO,0.0436,0.899,0.573,0.0,0.103,-5.209,0.127,141.068,0.676,61.0
4,Koba LaD,Détail,5.0,5GPY3YH3ViZ3FVL0jerEde,5H55,spotify:track:5GPY3YH3ViZ3FVL0jerEde,0.0531,0.683,0.664,0.0,0.0995,-6.255,0.267,96.639,0.359,62.0
5,Koba LaD,Détail,6.0,5DYY7larVFtcUan5d9o2ov,Feux éteints,spotify:track:5DYY7larVFtcUan5d9o2ov,0.228,0.581,0.664,0.0,0.341,-6.23,0.0596,141.966,0.793,61.0
6,Koba LaD,Détail,7.0,7hY4m8cDhkRPz3sSyJXN7z,7 sur 7,spotify:track:7hY4m8cDhkRPz3sSyJXN7z,0.182,0.844,0.61,1.05e-06,0.0948,-6.486,0.222,123.07,0.521,64.0
7,Koba LaD,Détail,8.0,2kryfVJBmmGeZUHP1sQLyf,Bedodo,spotify:track:2kryfVJBmmGeZUHP1sQLyf,0.293,0.788,0.609,0.0,0.0923,-6.316,0.0959,129.99,0.521,61.0
8,Koba LaD,Détail,9.0,5pPBswLhOoDRTt6ZfgwhAQ,Cité,spotify:track:5pPBswLhOoDRTt6ZfgwhAQ,0.24,0.794,0.635,1.02e-05,0.135,-6.515,0.0667,140.937,0.502,62.0
9,Koba LaD,Détail,10.0,0OlE17VM4jDcmQb96RqxcX,Encore,spotify:track:0OlE17VM4jDcmQb96RqxcX,0.204,0.782,0.684,0.0,0.129,-5.891,0.201,139.966,0.786,70.0
10,Koba LaD,Détail,11.0,7p1HpVO4Yr23Bzzu92hd3k,Céramique,spotify:track:7p1HpVO4Yr23Bzzu92hd3k,0.336,0.654,0.586,0.0,0.106,-8.367,0.151,150.049,0.518,60.0
11,Koba LaD,Détail,12.0,78vrRSUDJIbYrGe3UsTF6Q,Omar,spotify:track:78vrRSUDJIbYrGe3UsTF6Q,0.212,0.805,0.609,0.0,0.144,-6.243,0.152,138.023,0.583,66.0
12,Koba LaD,Détail,13.0,4KIWuoqHM2VQroFwk19oIR,Helsinki,spotify:track:4KIWuoqHM2VQroFwk19oIR,0.152,0.853,0.562,0.0,0.0843,-5.635,0.156,133.038,0.799,61.0
13,Koba LaD,Détail,14.0,70pkwEEG7nDTXBFqoGQkH0,Coffre plein,spotify:track:70pkwEEG7nDTXBFqoGQkH0,0.093,0.758,0.56,0.0,0.104,-6.69,0.0639,149.893,0.606,75.0
14,Koba LaD,Détail,15.0,5VYnEUznpfcDkKN2H4wfhs,Déclic,spotify:track:5VYnEUznpfcDkKN2H4wfhs,0.0938,0.63,0.396,3.33e-05,0.0749,-10.28,0.0616,128.948,0.736,59.0
15,Koba LaD,L'Affranchi (Deluxe),1.0,4XeDHW8hBxf4ROi5nUPuRz,Koba du 7,spotify:track:4XeDHW8hBxf4ROi5nUPuRz,0.114,0.811,0.678,5.13e-05,0.14,-5.578,0.167,107.931,0.49,42.0
16,Koba LaD,L'Affranchi (Deluxe),2.0,1cH1PeIGKU2K9Bwebw4Eu1,Cellophané,spotify:track:1cH1PeIGKU2K9Bwebw4Eu1,0.338,0.769,0.597,0.0,0.0812,-7.515,0.265,142.026,0.74,42.0
17,Koba LaD,L'Affranchi (Deluxe),3.0,7FcwGhvJNHK7bmodYCIYkO,Quadrillé,spotify:track:7FcwGhvJNHK7bmodYCIYkO,0.174,0.808,0.512,0.000967,0.127,-6.448,0.0845,147.067,0.358,40.0
18,Koba LaD,L'Affranchi (Deluxe),4.0,7JiseC39dmjQu7MmeelQHm,Matin,spotify:track:7JiseC39dmjQu7MmeelQHm,0.423,0.734,0.588,0.0,0.124,-8.345,0.234,124.128,0.581,42.0
19,Koba LaD,L'Affranchi (Deluxe),5.0,2hwCEQKe0zoCtDacmwOSEH,C’est moi,spotify:track:2hwCEQKe0zoCtDacmwOSEH,0.152,0.824,0.716,0.0,0.135,-4.909,0.136,130.035,0.506,38.0
20,Koba LaD,L'Affranchi (Deluxe),6.0,0F3pNPBLTkMwNGrFfCqdPU,Amitiés gâchées,spotify:track:0F3pNPBLTkMwNGrFfCqdPU,0.139,0.817,0.661,1.02e-06,0.128,-5.812,0.209,146.049,0.879,38.0
21,Koba LaD,L'Affranchi (Deluxe),7.0,0xEQfNCojrmc50LP2ny8Al,Mélange,spotify:track:0xEQfNCojrmc50LP2ny8Al,0.321,0.812,0.666,2.13e-06,0.334,-4.487,0.109,130.037,0.647,36.0
22,Koba LaD,L'Affranchi (Deluxe),8.0,1eMoypRCobD3jiYnRQi8If,Demain j’arrête,spotify:track:1eMoypRCobD3jiYnRQi8If,0.217,0.763,0.581,0.0,0.0991,-6.445,0.167,139.028,0.763,38.0
23,Koba LaD,L'Affranchi (Deluxe),9.0,7amwsh2X3AejxkthvPqKNA,Quotidien,spotify:track:7amwsh2X3AejxkthvPqKNA,0.261,0.827,0.626,0.0,0.193,-7.744,0.202,139.973,0.674,41.0
24,Koba LaD,L'Affranchi (Deluxe),10.0,1umwJWmBHk8HZWaFU6cUS2,Quand j’étais petit,spotify:track:1umwJWmBHk8HZWaFU6cUS2,0.349,0.753,0.494,0.0,0.117,-7.772,0.167,146.108,0.315,37.0
25,Koba LaD,L'Affranchi (Deluxe),11.0,1UukYQ1Sj8hNpeaYPhmoyJ,Le magot,spotify:track:1UukYQ1Sj8hNpeaYPhmoyJ,0.171,0.813,0.736,1.6e-06,0.209,-5.454,0.12,139.939,0.756,37.0
26,Koba LaD,L'Affranchi (Deluxe),12.0,3b1XDlENq836NUVI7Tb3MK,O.G,spotify:track:3b1XDlENq836NUVI7Tb3MK,0.383,0.725,0.572,0.0,0.0903,-6.44,0.0831,127.977,0.622,40.0
27,Koba LaD,L'Affranchi (Deluxe),13.0,0FqB51fSMK05beX7FGROO3,Guedro,spotify:track:0FqB51fSMK05beX7FGROO3,0.35,0.506,0.647,3.99e-05,0.104,-7.163,0.446,64.169,0.279,38.0
28,Koba LaD,L'Affranchi (Deluxe),14.0,6PJSllG4cFa1z4MF8UIYXB,RR 9.1,spotify:track:6PJSllG4cFa1z4MF8UIYXB,0.0703,0.942,0.564,0.0,0.078,-6.293,0.407,126.068,0.393,39.0
29,Koba LaD,L'Affranchi (Deluxe),15.0,34syus6XQ7blr7pUHdu4Me,Pour toi,spotify:track:34syus6XQ7blr7pUHdu4Me,0.173,0.841,0.5,0.0,0.0882,-7.733,0.212,137.892,0.578,36.0
30,Koba LaD,L'Affranchi (Deluxe),1.0,1bbsr6bHEZmnaqxVateeul,Marie,spotify:track:1bbsr6bHEZmnaqxVateeul,0.121,0.784,0.748,0.0,0.118,-5.664,0.0417,131.999,0.679,40.0
31,Koba LaD,L'Affranchi (Deluxe),2.0,0FOQZ5KLnlzFLjCcHb8XfQ,La détaille,spotify:track:0FOQZ5KLnlzFLjCcHb8XfQ,0.284,0.877,0.526,0.0,0.0678,-6.393,0.402,143.039,0.641,38.0
32,Koba LaD,L'Affranchi (Deluxe),3.0,12LnulcA37FtBqLoo7ZFkb,Pas comme les autres,spotify:track:12LnulcA37FtBqLoo7ZFkb,0.466,0.694,0.646,0.0,0.0828,-8.315,0.0594,132.083,0.371,41.0
33,Koba LaD,L'Affranchi (Deluxe),4.0,1mNcBc2EbdfTdNOqIgOBdB,Four,spotify:track:1mNcBc2EbdfTdNOqIgOBdB,0.333,0.656,0.633,1.21e-05,0.1,-6.856,0.322,99.598,0.423,37.0
34,Koba LaD,L'Affranchi (Deluxe),1.0,1R08aR16OkyUIEISNPj8vA,Mortel,spotify:track:1R08aR16OkyUIEISNPj8vA,0.146,0.584,0.692,0.0,0.102,-6.398,0.463,154.008,0.659,53.0
35,Koba LaD,L'Affranchi (Deluxe),1.0,2L4TQ31hdhsz1FQmBzX52F,Koba du 7,spotify:track:2L4TQ31hdhsz1FQmBzX52F,0.114,0.811,0.678,5.13e-05,0.14,-5.578,0.167,107.931,0.49,28.0
36,Koba LaD,L'Affranchi (Deluxe),2.0,20VREJDrWxZKMc7WQ35KP3,Cellophané,spotify:track:20VREJDrWxZKMc7WQ35KP3,0.338,0.769,0.597,0.0,0.0812,-7.515,0.265,142.026,0.74,30.0
37,Koba LaD,L'Affranchi (Deluxe),3.0,43FcLfq7CVn5FUaZwMJWmQ,Quadrillé,spotify:track:43FcLfq7CVn5FUaZwMJWmQ,0.174,0.808,0.512,0.000967,0.127,-6.448,0.0845,147.067,0.358,26.0
38,Koba LaD,L'Affranchi (Deluxe),4.0,7kUYKqUVcOzAr61gQNpEAy,Matin,spotify:track:7kUYKqUVcOzAr61gQNpEAy,0.423,0.734,0.588,0.0,0.124,-8.345,0.234,124.128,0.581,32.0
39,Koba LaD,L'Affranchi (Deluxe),5.0,6va0ePkk7fxZNWYfhLeVkG,C’est moi,spotify:track:6va0ePkk7fxZNWYfhLeVkG,0.152,0.824,0.716,0.0,0.135,-4.909,0.136,130.035,0.506,26.0
40,Koba LaD,L'Affranchi (Deluxe),6.0,6XfoKCspcIT13vUHibVY86,Amitiés gâchées,spotify:track:6XfoKCspcIT13vUHibVY86,0.139,0.817,0.661,1.02e-06,0.128,-5.812,0.209,146.049,0.879,26.0
41,Koba LaD,L'Affranchi (Deluxe),7.0,7ffyHhltCd5Wu3msYlw15m,Mélange,spotify:track:7ffyHhltCd5Wu3msYlw15m,0.321,0.812,0.666,2.13e-06,0.334,-4.487,0.109,130.037,0.647,25.0
42,Koba LaD,L'Affranchi (Deluxe),8.0,5YSLwoVLVHnCb8UGbpbnbY,Demain j’arrête,spotify:track:5YSLwoVLVHnCb8UGbpbnbY,0.217,0.763,0.581,0.0,0.0991,-6.445,0.167,139.028,0.763,26.0
43,Koba LaD,L'Affranchi (Deluxe),9.0,0e20gCSAWkReTFXhCX9BoD,Quotidien,spotify:track:0e20gCSAWkReTFXhCX9BoD,0.261,0.827,0.626,0.0,0.193,-7.744,0.202,139.973,0.674,32.0
44,Koba LaD,L'Affranchi (Deluxe),10.0,0qgOd9yKu6Tvit7d9FehOX,Quand j’étais petit,spotify:track:0qgOd9yKu6Tvit7d9FehOX,0.349,0.753,0.494,0.0,0.117,-7.772,0.167,146.108,0.315,25.0
45,Koba LaD,L'Affranchi (Deluxe),11.0,0ZBmXB6t244vwFHztk5xim,Le magot,spotify:track:0ZBmXB6t244vwFHztk5xim,0.171,0.813,0.736,1.6e-06,0.209,-5.454,0.12,139.939,0.756,25.0
46,Koba LaD,L'Affranchi (Deluxe),12.0,17rx7RJ6EwpEWO51PsTglf,O.G,spotify:track:17rx7RJ6EwpEWO51PsTglf,0.383,0.725,0.572,0.0,0.0903,-6.44,0.0831,127.977,0.622,24.0
47,Koba LaD,L'Affranchi (Deluxe),13.0,6WFIindby2pRqQbiF7Soby,Guedro,spotify:track:6WFIindby2pRqQbiF7Soby,0.35,0.506,0.647,3.99e-05,0.104,-7.163,0.446,64.169,0.279,27.0
